TransactionID,TransactionAmt,ProductCD,card4,card6,P_emaildomain,R_emaildomain,DeviceType,DeviceInfo,RelativeHour
3460493,100.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,16
3460494,29.695,C,mastercard,debit,hotmail.com,hotmail.com,Missing,Missing,16
3460495,57.95,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460496,117.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,16
3460497,59.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,16
3460498,77.0,W,mastercard,debit,anonymous.com,Missing,Missing,Missing,16
3460499,107.95,W,visa,debit,anonymous.com,Missing,Missing,Missing,16
3460500,36.95,W,mastercard,debit,Missing,Missing,Missing,Missing,16
3460501,21.518,C,mastercard,credit,anonymous.com,anonymous.com,desktop,Missing,16
3460502,68.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,16
3460503,40.0,W,mastercard,debit,comcast.net,Missing,Missing,Missing,16
3460504,82.95,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460505,52.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,16
3460506,34.5,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460507,57.95,W,visa,debit,Missing,Missing,Missing,Missing,16
3460508,30.95,W,visa,debit,Missing,Missing,Missing,Missing,16
3460509,27.85,C,mastercard,debit,hotmail.com,hotmail.com,Missing,Missing,16
3460510,280.0,W,discover,credit,anonymous.com,Missing,Missing,Missing,16
3460511,41.5,W,visa,debit,yahoo.com,Missing,Missing,Missing,16
3460512,280.0,W,discover,credit,anonymous.com,Missing,Missing,Missing,16
3460513,117.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,16
3460514,25.95,W,mastercard,credit,yahoo.com,Missing,Missing,Missing,16
3460515,204.97,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460516,36.95,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460517,117.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,16
3460518,301.95,W,visa,credit,yahoo.com,Missing,Missing,Missing,16
3460519,283.95,W,visa,debit,Missing,Missing,Missing,Missing,16
3460520,191.0,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460521,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460522,57.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,16
3460523,186.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,16
3460524,150.0,R,visa,credit,yahoo.com,anonymous.com,desktop,Windows,16
3460525,13.403,C,visa,debit,hotmail.com,hotmail.com,mobile,Missing,16
3460526,159.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,16
3460527,107.95,W,visa,debit,Missing,Missing,Missing,Missing,16
3460528,262.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,16
3460529,150.0,R,visa,credit,anonymous.com,anonymous.com,desktop,Windows,16
3460530,150.0,R,visa,credit,hotmail.com,msn.com,mobile,XT1635-01,16
3460531,108.95,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460532,15.0,W,visa,debit,Missing,Missing,Missing,Missing,16
3460533,117.0,W,visa,credit,aol.com,Missing,Missing,Missing,16
3460534,111.771,C,mastercard,credit,gmail.com,gmail.com,mobile,Moto G Play Build/NPIS26.48-36-5,16
3460535,57.95,W,visa,debit,comcast.net,Missing,Missing,Missing,16
3460536,47.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,16
3460537,87.95,W,visa,debit,Missing,Missing,Missing,Missing,16
3460538,171.0,W,mastercard,debit,Missing,Missing,Missing,Missing,16
3460539,59.95,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460540,25.0,S,mastercard,debit,Missing,hotmail.com,desktop,Windows,16
3460541,39.0,W,mastercard,debit,hotmail.com,Missing,Missing,Missing,16
3460542,55.0,W,visa,debit,comcast.net,Missing,Missing,Missing,16
3460543,275.66,W,visa,debit,aol.com,Missing,Missing,Missing,16
3460544,108.95,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460545,107.95,W,mastercard,credit,yahoo.com,Missing,Missing,Missing,16
3460546,307.95,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460547,209.95,W,mastercard,credit,gmail.com,Missing,Missing,Missing,16
3460548,113.0,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460549,159.95,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460550,59.0,W,visa,debit,Missing,Missing,Missing,Missing,16
3460551,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460552,44.0,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460553,75.0,H,visa,credit,gmail.com,icloud.com,mobile,iOS Device,16
3460554,107.95,W,visa,debit,Missing,Missing,Missing,Missing,16
3460555,35.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,16
3460556,112.0,W,mastercard,debit,anonymous.com,Missing,Missing,Missing,16
3460558,75.0,H,visa,credit,gmail.com,icloud.com,mobile,iOS Device,16
3460557,92.0,W,visa,debit,gmail.com,Missing,Missing,Missing,16
3460559,58.95,W,visa,debit,Missing,Missing,Missing,Missing,16
3460560,171.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,16
3460561,47.95,W,visa,debit,Missing,Missing,Missing,Missing,16
3460562,75.0,H,visa,debit,gmail.com,icloud.com,mobile,iOS Device,16
3460563,171.0,W,mastercard,debit,Missing,Missing,Missing,Missing,16
3460564,56.0,W,visa,debit,aol.com,Missing,Missing,Missing,16
3460565,73.97,W,visa,debit,yahoo.com,Missing,Missing,Missing,16
3460566,59.0,W,mastercard,debit,Missing,Missing,Missing,Missing,16
3460567,28.773,C,mastercard,credit,gmail.com,gmail.com,mobile,Missing,16
3460568,29.0,W,mastercard,debit,Missing,Missing,Missing,Missing,16
3460569,97.0,W,mastercard,debit,anonymous.com,Missing,Missing,Missing,16
3460570,57.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,16
3460571,39.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,16
3460572,108.5,W,visa,credit,aol.com,Missing,Missing,Missing,16
3460573,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460574,59.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460575,171.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,17
3460576,50.0,H,visa,credit,anonymous.com,gmail.com,desktop,MacOS,17
3460577,186.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460578,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460579,226.0,W,mastercard,debit,msn.com,Missing,Missing,Missing,17
3460580,105.0,W,visa,debit,Missing,Missing,Missing,Missing,17
3460581,40.0,S,visa,debit,Missing,outlook.com,desktop,Missing,17
3460582,117.0,W,visa,debit,netzero.net,Missing,Missing,Missing,17
3460583,157.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460584,100.0,R,visa,debit,hotmail.com,hotmail.com,desktop,rv:11.0,17
3460585,59.0,W,visa,credit,live.com,Missing,Missing,Missing,17
3460586,35.95,W,visa,debit,Missing,Missing,Missing,Missing,17
3460587,105.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460588,47.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,17
3460589,25.95,W,mastercard,debit,rocketmail.com,Missing,Missing,Missing,17
3460590,34.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,17
3460591,117.0,W,mastercard,credit,gmail.com,Missing,Missing,Missing,17
3460592,107.95,W,mastercard,debit,Missing,Missing,Missing,Missing,17
3460593,49.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,17
3460594,66.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460595,15.0,S,visa,debit,Missing,anonymous.com,desktop,Trident/7.0,17
3460596,107.95,W,mastercard,debit,Missing,Missing,Missing,Missing,17
3460597,280.0,W,visa,debit,aol.com,Missing,Missing,Missing,17
3460598,117.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460599,9.775,C,mastercard,debit,gmail.com,gmail.com,desktop,Missing,17
3460600,107.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,17
3460601,117.0,W,visa,credit,gmail.com,Missing,Missing,Missing,17
3460602,226.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460603,57.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460604,9.775,C,mastercard,debit,gmail.com,gmail.com,desktop,Missing,17
3460605,100.0,R,visa,credit,me.com,anonymous.com,desktop,rv:11.0,17
3460606,9.775,C,mastercard,credit,gmail.com,gmail.com,desktop,Missing,17
3460607,100.0,R,visa,credit,anonymous.com,anonymous.com,desktop,Windows,17
3460608,35.351,C,visa,debit,hotmail.com,hotmail.com,mobile,Missing,17
3460609,117.0,W,visa,debit,netzero.net,Missing,Missing,Missing,17
3460610,150.0,R,american express,credit,gmail.com,anonymous.com,desktop,Trident/7.0,17
3460611,150.0,R,american express,credit,gmail.com,anonymous.com,desktop,Trident/7.0,17
3460612,92.0,W,visa,debit,Missing,Missing,Missing,Missing,17
3460613,100.0,R,visa,debit,anonymous.com,gmail.com,mobile,iOS Device,17
3460614,49.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,17
3460615,46.5,W,mastercard,debit,anonymous.com,Missing,Missing,Missing,17
3460616,1765.57,W,visa,debit,aol.com,Missing,Missing,Missing,17
3460617,25.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460618,23.95,W,mastercard,debit,rocketmail.com,Missing,Missing,Missing,17
3460619,50.0,H,visa,debit,gmail.com,gmail.com,desktop,rv:11.0,17
3460620,62.833,C,visa,debit,hotmail.es,hotmail.es,mobile,C6906 Build/14.6.A.1.236,17
3460621,226.0,W,visa,debit,Missing,Missing,Missing,Missing,17
3460622,50.0,H,visa,credit,gmail.com,gmail.com,desktop,rv:11.0,17
3460623,206.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460624,40.0,S,mastercard,debit,Missing,yahoo.com,desktop,Windows,17
3460625,34.5,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460626,53.97,W,mastercard,debit,gmail.com,Missing,Missing,Missing,17
3460627,50.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460628,51.0,W,visa,debit,icloud.com,Missing,Missing,Missing,17
3460629,200.0,R,visa,credit,anonymous.com,hotmail.com,desktop,Windows,17
3460630,40.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460631,737.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460632,171.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460633,30.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,17
3460634,75.0,R,visa,credit,comcast.net,comcast.net,desktop,MacOS,17
3460635,59.0,W,visa,debit,Missing,Missing,Missing,Missing,17
3460636,75.0,R,mastercard,debit,gmail.com,anonymous.com,desktop,Windows,17
3460637,39.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460638,157.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460639,108.5,W,mastercard,debit,gmail.com,Missing,Missing,Missing,17
3460640,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460641,144.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,17
3460642,100.0,R,visa,credit,gmail.com,anonymous.com,desktop,Windows,17
3460643,310.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460644,28.896,C,mastercard,credit,gmail.com,gmail.com,desktop,Trident/7.0,17
3460645,438.68,W,visa,credit,aol.com,Missing,Missing,Missing,17
3460646,22.133,C,visa,debit,gmail.com,gmail.com,desktop,Windows,17
3460647,47.95,W,visa,debit,icloud.com,Missing,Missing,Missing,17
3460648,40.823,C,visa,debit,gmail.com,gmail.com,mobile,Ilium X520 Build/NRD90M,17
3460649,100.0,R,mastercard,debit,sbcglobal.net,anonymous.com,desktop,Windows,17
3460650,50.0,H,visa,debit,gmail.com,gmail.com,mobile,iOS Device,17
3460651,22.133,C,visa,credit,gmail.com,gmail.com,desktop,Windows,17
3460652,117.0,W,mastercard,debit,Missing,Missing,Missing,Missing,17
3460653,108.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460654,117.0,W,mastercard,debit,Missing,Missing,Missing,Missing,17
3460655,158.618,C,visa,credit,hotmail.com,hotmail.com,desktop,Windows,17
3460656,35.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460657,40.823,C,visa,debit,gmail.com,gmail.com,mobile,Ilium X520 Build/NRD90M,17
3460658,200.0,R,visa,credit,anonymous.com,anonymous.com,desktop,rv:11.0,17
3460659,39.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,17
3460660,117.0,W,mastercard,debit,Missing,Missing,Missing,Missing,17
3460661,49.0,W,mastercard,debit,Missing,Missing,Missing,Missing,17
3460662,335.0,W,visa,debit,outlook.com,Missing,Missing,Missing,17
3460663,158.618,C,visa,credit,hotmail.com,hotmail.com,desktop,Windows,17
3460664,226.0,W,visa,debit,Missing,Missing,Missing,Missing,17
3460665,95.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,17
3460666,117.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,17
3460667,107.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,17
3460668,10.0,S,visa,debit,Missing,anonymous.com,mobile,Missing,17
3460669,104.47,W,visa,debit,Missing,Missing,Missing,Missing,17
3460670,34.5,W,mastercard,credit,gmail.com,Missing,Missing,Missing,17
3460671,664.95,W,visa,debit,Missing,Missing,Missing,Missing,17
3460672,159.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460673,87.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460674,407.82,W,visa,credit,gmail.com,Missing,Missing,Missing,17
3460675,644.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460676,49.0,W,mastercard,debit,anonymous.com,Missing,Missing,Missing,17
3460677,179.55,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460678,146.0,W,mastercard,credit,hotmail.com,Missing,Missing,Missing,17
3460679,255.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460680,139.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460681,49.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,17
3460682,43.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,17
3460683,89.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,17
3460684,325.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460685,53.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460686,39.0,W,mastercard,debit,Missing,Missing,Missing,Missing,17
3460687,255.0,W,visa,credit,cox.net,Missing,Missing,Missing,17
3460688,176.448,C,visa,credit,gmail.com,gmail.com,desktop,Moto G (4) Build/NPJ25.93-14.7,17
3460689,325.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460690,50.0,H,visa,credit,gmail.com,anonymous.com,desktop,Missing,17
3460691,24.5,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,17
3460692,50.0,H,visa,credit,gmail.com,anonymous.com,desktop,Missing,17
3460693,100.0,R,visa,debit,yahoo.com,yahoo.com,desktop,Windows,17
3460694,117.0,W,visa,debit,Missing,Missing,Missing,Missing,17
3460695,100.0,R,visa,credit,hotmail.com,hotmail.com,desktop,Windows,17
3460696,77.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460697,77.0,W,visa,debit,Missing,Missing,Missing,Missing,17
3460698,280.0,W,visa,debit,icloud.com,Missing,Missing,Missing,17
3460699,664.95,W,visa,debit,Missing,Missing,Missing,Missing,17
3460700,117.0,W,visa,debit,Missing,Missing,Missing,Missing,17
3460701,50.0,S,mastercard,debit,Missing,yahoo.com,desktop,Missing,17
3460702,77.0,W,mastercard,credit,yahoo.com,Missing,Missing,Missing,17
3460703,57.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460704,75.0,R,american express,credit,gmail.com,gmail.com,desktop,Windows,17
3460705,117.0,W,mastercard,debit,Missing,Missing,Missing,Missing,17
3460706,744.95,W,mastercard,credit,yahoo.com,Missing,Missing,Missing,17
3460707,87.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460708,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460709,176.448,C,mastercard,credit,gmail.com,gmail.com,desktop,Moto G (4) Build/NPJ25.93-14.7,17
3460711,250.0,R,visa,debit,anonymous.com,sbcglobal.net,desktop,Trident/7.0,17
3460710,117.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460712,77.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460713,50.0,W,visa,debit,gmail,Missing,Missing,Missing,17
3460714,554.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460715,29.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460716,250.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460717,1830.5,W,discover,credit,att.net,Missing,Missing,Missing,17
3460718,49.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460719,109.0,W,visa,debit,hotmail.com,Missing,Missing,Missing,17
3460720,57.95,W,visa,debit,msn.com,Missing,Missing,Missing,17
3460721,15.739,C,mastercard,debit,gmail.com,gmail.com,mobile,Missing,17
3460722,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460723,47.95,W,visa,debit,Missing,Missing,Missing,Missing,17
3460724,30.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460725,60.0,H,visa,credit,yahoo.com,icloud.com,mobile,iOS Device,17
3460726,50.0,H,visa,credit,gmail.com,anonymous.com,desktop,Missing,17
3460727,277.5,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460728,29.0,W,visa,debit,Missing,Missing,Missing,Missing,17
3460729,114.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,17
3460730,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460731,226.0,W,visa,debit,hotmail.com,Missing,Missing,Missing,17
3460732,176.448,C,visa,credit,gmail.com,gmail.com,desktop,Moto G (4) Build/NPJ25.93-14.7,17
3460733,31.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460734,75.0,R,american express,credit,anonymous.com,anonymous.com,desktop,MacOS,17
3460735,39.0,W,visa,credit,Missing,Missing,Missing,Missing,17
3460736,95.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460737,226.0,W,mastercard,debit,msn.com,Missing,Missing,Missing,17
3460738,100.0,R,visa,debit,yahoo.com,gmail.com,desktop,Windows,17
3460739,59.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,17
3460740,499.95,W,visa,debit,aol.com,Missing,Missing,Missing,17
3460741,100.0,R,visa,credit,gmail.com,gmail.com,mobile,SAMSUNG,17
3460742,167.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,17
3460743,39.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460744,77.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460745,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460746,117.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,17
3460747,200.0,W,visa,debit,hotmail.com,Missing,Missing,Missing,17
3460748,586.12,W,visa,credit,gmail.com,Missing,Missing,Missing,17
3460749,58.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460750,88.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460751,24.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460752,117.0,W,visa,debit,aol.com,Missing,Missing,Missing,17
3460753,171.0,W,visa,credit,gmail.com,Missing,Missing,Missing,17
3460754,58.95,W,visa,credit,gmail.com,Missing,Missing,Missing,17
3460755,25.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460756,59.0,W,mastercard,credit,optonline.net,Missing,Missing,Missing,17
3460757,155.47,W,visa,debit,aol.com,Missing,Missing,Missing,17
3460758,88.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460759,39.0,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460760,312.95,W,visa,debit,Missing,Missing,Missing,Missing,17
3460761,51.0,W,visa,credit,yahoo.com,Missing,Missing,Missing,17
3460762,68.858,C,mastercard,credit,gmail.com,gmail.com,desktop,Moto Z (2,17
3460763,18.382,C,visa,credit,yahoo.com,yahoo.com,Missing,Missing,17
3460764,280.0,W,mastercard,debit,icloud.com,Missing,Missing,Missing,17
3460765,335.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,17
3460766,51.0,W,mastercard,credit,yahoo.com,Missing,Missing,Missing,17
3460767,2146.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460768,107.95,W,visa,debit,gmail.com,Missing,Missing,Missing,17
3460769,77.0,W,visa,debit,Missing,Missing,Missing,Missing,17
3460770,59.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,18
3460771,67.95,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460772,49.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,18
3460773,108.5,W,visa,debit,aol.com,Missing,Missing,Missing,18
3460774,112.99,W,mastercard,debit,gmail.com,Missing,Missing,Missing,18
3460775,613.09,W,visa,debit,icloud.com,Missing,Missing,Missing,18
3460776,656.0,W,visa,debit,aol.com,Missing,Missing,Missing,18
3460777,49.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,18
3460778,24.0,W,visa,debit,Missing,Missing,Missing,Missing,18
3460779,58.51,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460780,7.44,C,mastercard,debit,hotmail.com,hotmail.com,mobile,MYA-L13 Build/HUAWEIMYA-L13,18
3460781,82.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,18
3460782,200.0,R,visa,credit,anonymous.com,hotmail.com,desktop,Windows,18
3460783,13.833,C,mastercard,credit,hotmail.com,hotmail.com,mobile,CAM-L03 Build/HUAWEICAM-L03,18
3460784,29.0,W,visa,debit,gmail.com,Missing,Missing,Missing,18
3460785,100.0,R,mastercard,credit,comcast.net,comcast.net,desktop,Windows,18
3460786,107.95,W,visa,debit,gmail.com,Missing,Missing,Missing,18
